group,victim,country,sector,discovered,post_url,status,delisted_date,first_party
tridentlocker,bpost,BE,Telecommunication,2025-12-01,http://tridentfrdy6jydwywfx4vx422vnto7pktao2gyx2qdcwjanogq454ad.onion/article/efbc8b1a-22e9-4a7f-958a-1f37c0ec9cc4,listed,,yes
tridentlocker,GuestTek,CA,Technology,2025-11-29,http://tridentfrdy6jydwywfx4vx422vnto7pktao2gyx2qdcwjanogq454ad.onion/article/7861298b-ba53-482e-9c9f-1a8ea73560af,listed,,yes
tridentlocker,Advantage 360,US,,2025-11-29,http://tridentfrdy6jydwywfx4vx422vnto7pktao2gyx2qdcwjanogq454ad.onion/article/557b56ee-eb32-47c7-82f6-df6bca2a57c8,listed,,yes
tridentlocker,iqs,IQ,,2025-11-29,http://tridentfrdy6jydwywfx4vx422vnto7pktao2gyx2qdcwjanogq454ad.onion/article/cf4c4631-df18-4c55-9dae-ecba8638a992,listed,,yes
tridentlocker,LMG Holdings,US,,2025-11-29,http://tridentfrdy6jydwywfx4vx422vnto7pktao2gyx2qdcwjanogq454ad.onion/article/56f7928c-c522-4499-9292-4ccf5de6a25f,listed,,yes
tridentlocker,EnQuest,GB,Energy,2025-11-29,http://tridentfrdy6jydwywfx4vx422vnto7pktao2gyx2qdcwjanogq454ad.onion/article/f0d60086-fec6-42af-a4ae-185c1e1d10e6,listed,,yes
tridentlocker,Calmec,CA,,2025-11-29,http://tridentfrdy6jydwywfx4vx422vnto7pktao2gyx2qdcwjanogq454ad.onion/article/338eae6f-62e4-42df-b38a-28bd54987cb9,listed,,yes
tridentlocker,typecaseinc,,,2025-11-29,http://tridentfrdy6jydwywfx4vx422vnto7pktao2gyx2qdcwjanogq454ad.onion/article/db746ab1-79d6-4fc6-8e75-07ebe37f26b7,listed,,yes
tridentlocker,asiawba,,,2025-11-29,http://tridentfrdy6jydwywfx4vx422vnto7pktao2gyx2qdcwjanogq454ad.onion/article/f94cf4f3-7164-43a6-8feb-346cb3b6d83a,listed,,yes
killsec,Rama Judicial,CO,Public Sector,2025-11-27,,listed,,yes
everest,National Money Mart Company,CA,Financial Services,2025-11-25,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/National_Money_Mart_Company/,listed,,yes
everest,Iberia Airlines,ES,Transportation/Logistics,2025-11-25,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/Iberia/,listed,,yes
securotrop,Mister Guns,US,,2025-11-22,http://securo45z554mw7rgrt7wcgv5eenj2xmxyrsdj3fcjsvindu63s4bsid.onion,listed,,yes
sarcoma,Söllner,DE,,2025-11-20,,listed,,yes
sarcoma,B&J Rocket Sales,CH,Manufacturing,2025-11-19,,listed,,yes
everest,Petrobras Campos Basin 3D & 4D Seismic Survey Data,BR,Energy,2025-11-17,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/Petrobras_Campos_Basin_3D___4D_Seismic_Survey_Data/,listed,,yes
everest,Petrobras / SAExploration,BR,Energy,2025-11-17,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/petrobras/,listed,,yes
everest,UNDER ARMOUR,US,Consumer Services,2025-11-17,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/UNDER_ARMOUR/,listed,,yes
killsec,Force Brokerage,US,,2025-11-15,,listed,,yes
everest,FullBeauty Brands,US,Consumer Services,2025-11-13,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/fbbrands/,listed,,yes
everest,"Vikor Scientific, LLC / Korgene",US,Healthcare,2025-11-13,"http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/Vikor_Scientific,_LLC___Korgene/",listed,,yes
everest,KorPath,KR,,2025-11-13,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/KorPath/,listed,,yes
sarcoma,Paul Hildebrandt,DE,,2025-11-11,,listed,,yes
everest,SIAD,IT,Manufacturing,2025-11-10,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/SIAD/,listed,,yes
everest,AGFA,BE,Technology,2025-11-10,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/AGFA/,listed,,yes
securotrop,Pocatello Ready Mix,US,Construction,2025-11-08,http://securo45z554mw7rgrt7wcgv5eenj2xmxyrsdj3fcjsvindu63s4bsid.onion,listed,,yes
everest,AT&T Careers - Database Leaked,US,Telecommunication,2025-10-28,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/att,listed,,yes
everest,MotorsportMarkt.de,DE,,2025-10-27,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/MotorsportMarkt.de,listed,,yes
everest,ANIA KRUK,PL,,2025-10-27,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/ANIA_KRUK,listed,,yes
beast,GeBePro,DE,,2025-10-27,http://beast6azu4f7fxjakiayhnssybibsgjnmy77a6duufqw5afjzfjhzuqd.onion/card/gebepro,listed,,yes
beast,"Bolt Electricity, Oil & Gas",,Energy,2025-10-27,http://beast6azu4f7fxjakiayhnssybibsgjnmy77a6duufqw5afjzfjhzuqd.onion/card/bolt_electricity__oil___gas,listed,,yes
everest,Dublin Airport,IE,Transportation/Logistics,2025-10-26,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/dublinairport/,listed,,yes
everest,Air Arabia,AE,Transportation/Logistics,2025-10-25,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/airarabia,listed,,yes
everest,Svenska Kraftnät,SE,Energy,2025-10-25,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/svk,listed,,yes
beast,Danthi Comunicacao Integrada,BR,,2025-10-24,http://beast6azu4f7fxjakiayhnssybibsgjnmy77a6duufqw5afjzfjhzuqd.onion/card/danthi_comunicacao_integrada,listed,,yes
killsec,National Institute of Administratio...,RO,Education,2025-10-23,,listed,,yes
killsec,Economy Restaurant Equipment And Su...,US,Hospitality and Tourism,2025-10-23,,listed,,yes
killsec,J AND S Electrical And Lighting Sup...,US,Manufacturing,2025-10-23,,listed,,yes
killsec,"DUC App: Global Money Movement, Sim...",CA,Technology,2025-10-23,,listed,,yes
killsec,iCare Software,US,Technology,2025-10-23,,listed,,yes
embargo,ACTi.com,TW,Technology,2025-10-22,http://embargobe3n5okxyzqphpmk3moinoap2snz5k6765mvtkk7hhi544jid.onion/#/post/7e0fe038-1185-4f6e-9a51-e43e56889e20,listed,,yes
securotrop,Superior Air Parts,US,Manufacturing,2025-10-22,http://securo45z554mw7rgrt7wcgv5eenj2xmxyrsdj3fcjsvindu63s4bsid.onion,listed,,yes
everest,AT&T Careers,US,Telecommunication,2025-10-22,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/att,listed,,yes
everest,Collins Aerospace / RTX.com,US,Manufacturing,2025-10-17,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/collinsaerospace/,listed,,yes
everest,MUSE-INSECURE: Inside Collins Aerospaces Security Failure,,Technology,2025-10-17,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/rtx,listed,,yes
sarcoma,Unimed do Brasil,BR,Healthcare,2025-10-15,,listed,,yes
everest,Streebo,US,Technology,2025-10-11,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/streebo,listed,,yes
securotrop,Churchill Claims Services,US,Business Services,2025-10-10,http://securo45z554mw7rgrt7wcgv5eenj2xmxyrsdj3fcjsvindu63s4bsid.onion,listed,,yes
sarcoma,Charter Industrial Supply,US,Manufacturing,2025-10-08,,listed,,yes
securotrop,Mill Bay Marine Group,CA,,2025-10-04,http://securo45z554mw7rgrt7wcgv5eenj2xmxyrsdj3fcjsvindu63s4bsid.onion,listed,,yes
beast,Garro Fabril,AR,,2025-10-04,http://beast6azu4f7fxjakiayhnssybibsgjnmy77a6duufqw5afjzfjhzuqd.onion/card/garro_fabril,listed,,yes
securotrop,Structural Component Systems,US,Construction,2025-10-02,http://securo45z554mw7rgrt7wcgv5eenj2xmxyrsdj3fcjsvindu63s4bsid.onion,listed,,yes
securotrop,Allardyce Bower Consulting,CA,Business Services,2025-10-01,http://securo45z554mw7rgrt7wcgv5eenj2xmxyrsdj3fcjsvindu63s4bsid.onion,listed,,yes
securotrop,JW Howard Attorneys,US,Business Services,2025-09-30,http://securo45z554mw7rgrt7wcgv5eenj2xmxyrsdj3fcjsvindu63s4bsid.onion,listed,,yes
termite,News-Press and Gazette Co.,US,,2025-09-29,http://termiteuslbumdge2zmfmfcsrvmvsfe4gvyudc5j6cdnisnhtftvokid.onion/post/68c8abe73238e6543856fad0,listed,,yes
sarcoma,MSB,,,2025-09-29,,listed,,yes
sarcoma,MACMA Werbeartikel oHG,DE,,2025-09-25,,listed,,yes
sarcoma,Thermofin,CA,Manufacturing,2025-09-23,,listed,,yes
killsec,Rainwalk Technology,CA,Technology,2025-09-22,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=2OCelqlfJouW7R9MRqHef7FQ,listed,,yes
killsec,Fractalite,GB,,2025-09-22,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=mBeGlLoLPymRPnao8XpIguq2,listed,,yes
killsec,BEHCA,US,,2025-09-22,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=GCh3Zixa1kiCxQPdMsEveL3V,listed,,yes
killsec,VTK Legal,PL,,2025-09-22,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=otMlrcykNFqyoTMw7QDJCkMA,listed,,yes
killsec,AX CAPITAL,AE,Financial Services,2025-09-22,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=f0FywjV3CH2vQQHd2dL7NQ2W,listed,,yes
killsec,FDB Collections,GR,,2025-09-22,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=lNxSt4ZvPzeIJ4QJYtr152Zx,listed,,yes
killsec,MortDash,,,2025-09-22,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=EdD7IBd7Nf0sdF9BijImd5ch,listed,,yes
killsec,Scanbo,US,,2025-09-22,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=YiGiD42wPIH7nSREmMq0FwcB,listed,,yes
killsec,UwayApply,KR,,2025-09-22,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=LDNSSP2dpDCtrO3IHHEle5TG,listed,,yes
killsec,Top4Fans,FR,,2025-09-22,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=0RgXBWRNAXol8M4kLk0tNWQj,listed,,yes
killsec,Cadorim,BE,,2025-09-22,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=StcMivSEvNZlR6TFbv6QBeO1,listed,,yes
abyss,optimumdesign.com,,Technology,2025-09-22,,listed,,yes
sarcoma,Miami Management,US,,2025-09-22,,listed,,yes
securotrop,Mitrani Rynor Adamsky & Toland,US,,2025-09-18,http://securo45z554mw7rgrt7wcgv5eenj2xmxyrsdj3fcjsvindu63s4bsid.onion,listed,,yes
everest,BMW,DE,Manufacturing,2025-09-17,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/BMW,listed,,yes
sarcoma,IAD GmbH,DE,,2025-09-17,,listed,,yes
sarcoma,Kwg,DE,,2025-09-17,,listed,,yes
sarcoma,Pfullendorfer Tor-Systeme,DE,Manufacturing,2025-09-17,,listed,,yes
arcusmedia,Grup Gestio,ES,,2025-09-17,http://arcuufpr5xxbbkin4mlidt7itmr6znlppk63jbtkeguuhszmc5g7qdyd.onion/?p=558,listed,,yes
arcusmedia,Tunad,NO,,2025-09-17,http://arcuufpr5xxbbkin4mlidt7itmr6znlppk63jbtkeguuhszmc5g7qdyd.onion/?p=555,listed,,yes
arcusmedia,Accflex ERP,AE,Technology,2025-09-17,http://arcuufpr5xxbbkin4mlidt7itmr6znlppk63jbtkeguuhszmc5g7qdyd.onion/?p=560,listed,,yes
killsec,Allure Clinics,AU,Healthcare,2025-09-16,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=5sbHe5TNldwTtVVJ7wWVhtK6,listed,,yes
sarcoma,F1-Generation,CH,,2025-09-16,,listed,,yes
killsec,HappyTenant,AE,,2025-09-15,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=SZLbvUQ8otWbrsJA0IXkN5lH,listed,,yes
everest,MFO ITALIA,IT,,2025-09-15,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/MFO_ITALIA,listed,,yes
everest,Key 4 Energy Srl,IT,Energy,2025-09-15,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/Key_4_Energy_Srl,listed,,yes
everest,Studio Legale Tisot Iuris,IT,,2025-09-15,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/Studio_Legale_Tisot_Iuris,listed,,yes
everest,Professional Trust Company,,Financial Services,2025-09-15,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/Professional_Trust_Company,listed,,yes
everest,Groupe Clarins,FR,Consumer Services,2025-09-14,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/Groupe_Clarins,listed,,yes
killsec,BlockBets Casino,,Hospitality and Tourism,2025-09-11,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=l3cMOpdjOstOERUJbhrUgjlf,listed,,yes
daixin,SGS Co,US,,2025-09-11,,listed,,yes
daixin,Communicare Inc.,US,Healthcare,2025-09-11,,listed,,yes
daixin,Insurance Office of America,US,Financial Services,2025-09-11,,listed,,yes
abyss,moinian.com,US,,2025-09-11,,listed,,yes
killsec,Princeps Credit Systems Limited,NG,Financial Services,2025-09-10,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php/posts.php?pid=tgIMsn1a6Xgb9kw0BjeHKa4w,listed,,yes
killsec,BusOnlineTicket Thailand,TH,Transportation/Logistics,2025-09-10,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php/posts.php?pid=6WvMPopi8Kd6HX0GnIkccBmi,listed,,yes
killsec,1 ACT Driving Schools,US,Education,2025-09-10,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php/posts.php?pid=C8nrRzwwBcshPVxIGqXoBkuM,listed,,yes
killsec,BFLI,US,,2025-09-10,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=g52YUFMYy0aEfWmigIsZh298,listed,,yes
killsec,Docklyne,,,2025-09-10,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=yKIjmYLA5JvrEcLOc6ygMiBT,listed,,yes
killsec,Accelerated Academy,US,Education,2025-09-10,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=Co0evNkBcdasxk5bbPIAiNAs,listed,,yes
everest,Allegis Group,US,Business Services,2025-09-09,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/Allegis_Group,listed,,yes
everest,Aupaircare and Intraxinc,US,Consumer Services,2025-09-09,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/Aupaircare_and_Intraxinc,listed,,yes
killsec,AVA Senior Connect,US,Healthcare,2025-09-09,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php/posts.php?pid=oHqgIf3UZiuk9yew5KLtpn1A,listed,,yes
killsec,Nathan And Nathan,AE,,2025-09-09,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=llamSrPev39eB26Yaymbq7e6,listed,,yes
everest,Easy Credit,,Financial Services,2025-09-08,http://ransomocmou6mnbquqz44ewosbkjk3o5qjsl3orawojexfook2j7esad.onion/news/Easy_Credit,listed,,yes
securotrop,VRE Systems,CA,Manufacturing,2025-09-08,http://securo45z554mw7rgrt7wcgv5eenj2xmxyrsdj3fcjsvindu63s4bsid.onion,listed,,yes
securotrop,Controlled Combustion,US,Manufacturing,2025-09-08,http://securo45z554mw7rgrt7wcgv5eenj2xmxyrsdj3fcjsvindu63s4bsid.onion,listed,,yes
killsec,GPS Trackit,US,Technology,2025-09-07,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=AYyZ4suEWKGRH0MCaubbHQbO,listed,,yes
killsec,Archer Health,US,Healthcare,2025-09-07,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=Uf9MI7G9HFRDnZ21X8RR75Bc,listed,,yes
beast,BinBaires,AR,,2025-09-06,http://beast6azu4f7fxjakiayhnssybibsgjnmy77a6duufqw5afjzfjhzuqd.onion/card/binbaires,listed,,yes
killsec,Suiza Lab,PE,Healthcare,2025-09-06,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=TZ9ihM6cU9Hs6asng7Kah7Eq,listed,,yes
killsec,eMedicoERP,IN,Technology,2025-09-06,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php/posts.php?pid=jUAueZigjrYI1iYhbNB4pZA5,listed,,yes
killsec,GoTelemedicina,CO,Healthcare,2025-09-06,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=XA8vdNbZ6RQiEBqY3ViIe9iU,listed,,yes
killsec,MedicSolution+,BR,Healthcare,2025-09-06,http://ks5424y3wpr5zlug5c7i6svvxweinhbdcqcfnptkfcutrncfazzgz5id.onion/posts.php?pid=m0aEokwi733tnFZzfJj2pMvM,listed,,yes
